participant.id_in_session,treatment,mod,player.SN_car_A,player.EE,player.PNB,player.NE,player.my_trip,player.HH,player.HL,player.LH,player.LL,player.year_born,player.gender,player.education,player.income,player.family,player.children,player.trust_parlament,player.trust_county,player.trust_municipality,player.trust_government,player.trust_politicians,player.trust_parties,player.vote,player.air_pollution,player.road_pricing,player.revenues,player.tax,player.tax_level,player.Madrid_central,player.effect_rp,player.effect_rp_others,player.comments,session.code
lotr8ql4,Road Pricing,4,1.0,5.0,6.0,3.0,11.0,11.0,11.0,11.0,11.0,2002.0,1.0,2.0,0.0,3.0,0.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,9.0,2.0,2.0,3.0,7.0,4.0,1.0,1.0,,2lf8iml1
50e2mzzw,Baseline,1,1.0,6.0,5.0,6.0,9.0,8.0,9.0,10.0,6.0,2003.0,0.0,2.0,1.0,3.0,1.0,7.0,6.0,5.0,5.0,6.0,2.0,1.0,7.0,5.0,7.0,4.0,7.0,6.0,6.0,4.0,,2lf8iml1
r15j5hvf,Pollution,2,1.0,7.0,2.0,6.0,11.0,11.0,11.0,11.0,11.0,1968.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,13.0,3.0,1.0,1.0,7.0,7.0,4.0,4.0,1.0,,2lf8iml1
xy0lli8b,Public Services,3,1.0,2.0,7.0,3.0,6.0,4.0,4.0,4.0,3.0,2000.0,0.0,3.0,0.0,4.0,3.0,8.0,5.0,4.0,8.0,8.0,8.0,2.0,4.0,4.0,8.0,8.0,8.0,1.0,8.0,8.0,,2lf8iml1
47tu19lp,Social Norm,5,1.0,10.0,3.0,9.0,10.0,9.0,7.0,9.0,3.0,1967.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,7.0,4.0,2.0,1.0,,2lf8iml1
ms30m19j,Baseline,1,1.0,7.0,5.0,2.0,8.0,7.0,5.0,5.0,6.0,2001.0,0.0,3.0,0.0,3.0,0.0,9.0,9.0,4.0,3.0,2.0,2.0,1.0,3.0,9.0,4.0,9.0,6.0,2.0,1.0,1.0,,2lf8iml1
a27r077p,Pollution,2,1.0,9.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,2001.0,0.0,2.0,0.0,2.0,0.0,9.0,4.0,6.0,4.0,6.0,2.0,13.0,7.0,6.0,2.0,5.0,7.0,7.0,3.0,1.0,.,2lf8iml1
6zolkqhe,Public Services,3,1.0,4.0,4.0,7.0,11.0,10.0,5.0,6.0,4.0,2003.0,0.0,2.0,5.0,3.0,0.0,4.0,4.0,5.0,4.0,2.0,3.0,13.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,"Deberían añadir más años de nacimiento, posteriores a 2003.",2lf8iml1
x3awvd5j,Road Pricing,4,1.0,8.0,3.0,9.0,11.0,2.0,6.0,4.0,10.0,2000.0,1.0,3.0,1.0,2.0,0.0,5.0,2.0,6.0,6.0,4.0,2.0,0.0,7.0,6.0,7.0,7.0,4.0,7.0,7.0,7.0,,2lf8iml1
ehspbg9y,Social Norm,5,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,1995.0,1.0,3.0,2.0,1.0,0.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,4.0,2.0,1.0,,2lf8iml1
029z3dj5,Baseline,1,1.0,7.0,4.0,6.0,10.0,5.0,5.0,5.0,4.0,1996.0,1.0,3.0,0.0,4.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,13.0,1.0,2.0,1.0,6.0,7.0,6.0,1.0,1.0,,2lf8iml1
qf73ejh2,Pollution,2,1.0,6.0,4.0,4.0,8.0,8.0,6.0,6.0,4.0,2000.0,0.0,3.0,1.0,3.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,9.0,7.0,5.0,4.0,6.0,4.0,7.0,7.0,1.0,,2lf8iml1
3483pxq6,Public Services,3,1.0,7.0,3.0,3.0,10.0,9.0,10.0,10.0,10.0,1957.0,0.0,3.0,3.0,1.0,0.0,4.0,3.0,4.0,4.0,3.0,2.0,12.0,7.0,6.0,6.0,6.0,4.0,7.0,3.0,2.0,"En algunas preguntas no había alternativa correcta, por ejemplo en la pregunta qué partido votó falta el voto en blanco  En la pregunta anterior: cómo afectaría la tarificación, el impacto negativo he supuesto que se refería al económico pero no está claro, podría ser al impacto en bienestar social, lo cual supondría una respuesta casi contraria  En las preguntas sobre el medio de transporte que utilizo no hay la posibilidad de responder si lo hago porque no tengo otro remedio o porque me gusta. En mi caso NO hay transporte público a mi destino pero si lo hubiera, lo utilizaría",2lf8iml1
a1y6lpn8,Road Pricing,4,1.0,6.0,3.0,6.0,11.0,5.0,5.0,5.0,5.0,2001.0,0.0,3.0,2.0,5.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,2.0,1.0,5.0,9.0,9.0,9.0,,2lf8iml1
v8xoii7u,Social Norm,5,1.0,9.0,3.0,4.0,10.0,2.0,2.0,5.0,5.0,2002.0,0.0,2.0,1.0,4.0,0.0,6.0,4.0,4.0,3.0,2.0,3.0,1.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,,2lf8iml1
0jquzxbb,Baseline,1,1.0,6.0,7.0,7.0,11.0,9.0,6.0,6.0,4.0,1997.0,1.0,3.0,2.0,2.0,0.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,6.0,4.0,2.0,1.0,,2lf8iml1
hta0lh8i,Pollution,2,1.0,4.0,2.0,3.0,10.0,2.0,2.0,4.0,4.0,1999.0,1.0,3.0,2.0,2.0,0.0,3.0,5.0,5.0,2.0,2.0,2.0,13.0,4.0,6.0,2.0,3.0,5.0,7.0,5.0,4.0,,2lf8iml1
cka5nhzf,Public Services,3,1.0,2.0,2.0,4.0,10.0,11.0,9.0,3.0,11.0,1990.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,13.0,9.0,9.0,1.0,4.0,4.0,9.0,3.0,9.0,,2lf8iml1
0uzpul3x,Road Pricing,4,1.0,5.0,3.0,2.0,7.0,9.0,6.0,7.0,7.0,2000.0,0.0,3.0,1.0,4.0,2.0,5.0,5.0,3.0,2.0,1.0,4.0,1.0,5.0,3.0,6.0,4.0,6.0,6.0,5.0,3.0,,2lf8iml1
a9anb1bo,Social Norm,5,1.0,9.0,7.0,8.0,8.0,9.0,7.0,5.0,9.0,1999.0,0.0,3.0,1.0,1.0,0.0,6.0,2.0,4.0,6.0,5.0,4.0,0.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,,2lf8iml1
mdprjoeo,Pollution,2,0.0,9.0,3.0,3.0,11.0,11.0,3.0,11.0,6.0,1999.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,7.0,7.0,7.0,7.0,2.0,7.0,5.0,1.0,,2lf8iml1
mkevhs61,Public Services,3,0.0,7.0,8.0,6.0,10.0,10.0,10.0,8.0,8.0,2001.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,6.0,2.0,5.0,4.0,7.0,8.0,2.0,1.0,,2lf8iml1
vrpni1if,Road Pricing,4,0.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,1998.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,,2lf8iml1
gva8pxaw,Social Norm,5,0.0,7.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,2001.0,0.0,3.0,0.0,4.0,0.0,3.0,8.0,5.0,8.0,2.0,3.0,13.0,3.0,6.0,5.0,6.0,9.0,6.0,6.0,3.0,"En las últimas votaciones no existía la posibilidad de contestar ""no voté"".",2lf8iml1
feimv38g,Baseline,1,0.0,8.0,10.0,9.0,11.0,9.0,11.0,11.0,9.0,1999.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,7.0,8.0,2.0,1.0,,2lf8iml1
9bfpp832,Public Services,3,0.0,8.0,10.0,8.0,11.0,3.0,6.0,9.0,9.0,2001.0,1.0,2.0,0.0,3.0,0.0,5.0,5.0,4.0,6.0,4.0,5.0,9.0,9.0,5.0,6.0,6.0,3.0,7.0,4.0,3.0,,2lf8iml1
hi7l35rx,Road Pricing,4,0.0,9.0,10.0,11.0,9.0,9.0,9.0,10.0,8.0,2000.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,7.0,5.0,3.0,7.0,7.0,9.0,2.0,5.0,,2lf8iml1
lm08pz14,Social Norm,5,0.0,5.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,2003.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,6.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,3.0,,2lf8iml1
62ij9lb3,Social Norm,5,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1922.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,prova da scartare,2lf8iml1
3xyphd9d,Public Services,3,1.0,5.0,3.0,9.0,7.0,2.0,3.0,2.0,2.0,1978.0,0.0,3.0,2.0,3.0,2.0,8.0,2.0,8.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,7.0,7.0,4.0,5.0,1.0,,heqbzlzk
xhy8g2fa,Baseline,1,1.0,4.0,6.0,7.0,10.0,9.0,5.0,9.0,5.0,2003.0,0.0,2.0,5.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,7.0,5.0,5.0,4.0,,heqbzlzk
z0y2qqks,Road Pricing,4,0.0,4.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,1955.0,0.0,3.0,4.0,0.0,0.0,6.0,3.0,3.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,7.0,1.0,1.0,2.0,4.0,,heqbzlzk
r2xgpmov,Social Norm,5,0.0,8.0,2.0,4.0,11.0,2.0,2.0,2.0,2.0,2001.0,0.0,2.0,0.0,1.0,0.0,9.0,4.0,5.0,2.0,1.0,2.0,0.0,3.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,,heqbzlzk
wogja272,Public Services,3,0.0,4.0,9.0,6.0,3.0,3.0,8.0,8.0,4.0,1998.0,0.0,3.0,1.0,4.0,0.0,4.0,5.0,5.0,2.0,2.0,2.0,13.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,3.0,,heqbzlzk
1bkml2p1,Public Services,3,0.0,4.0,8.0,5.0,9.0,8.0,4.0,3.0,7.0,2003.0,0.0,2.0,0.0,3.0,0.0,6.0,6.0,6.0,7.0,3.0,3.0,13.0,6.0,1.0,5.0,7.0,6.0,7.0,2.0,3.0,,heqbzlzk
4j4o13qr,Baseline,1,0.0,7.0,3.0,6.0,10.0,9.0,9.0,3.0,3.0,1997.0,0.0,3.0,1.0,3.0,0.0,3.0,4.0,2.0,4.0,8.0,8.0,0.0,3.0,4.0,7.0,7.0,5.0,7.0,3.0,1.0,,heqbzlzk
98mud61u,Pollution,2,1.0,7.0,11.0,7.0,9.0,9.0,7.0,11.0,9.0,2002.0,0.0,2.0,4.0,3.0,0.0,5.0,3.0,3.0,6.0,4.0,5.0,9.0,9.0,6.0,5.0,6.0,2.0,7.0,5.0,3.0,,heqbzlzk
n32txlta,Public Services,3,1.0,5.0,2.0,5.0,9.0,2.0,2.0,2.0,2.0,2002.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,12.0,6.0,6.0,2.0,7.0,9.0,6.0,7.0,5.0,,heqbzlzk
lgj0i09t,Baseline,1,1.0,5.0,2.0,4.0,11.0,2.0,2.0,2.0,5.0,2001.0,0.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,7.0,1.0,5.0,7.0,7.0,4.0,3.0,,heqbzlzk
3q21hgiu,Road Pricing,4,0.0,6.0,5.0,7.0,6.0,9.0,3.0,9.0,3.0,2001.0,0.0,2.0,5.0,2.0,0.0,9.0,2.0,1.0,2.0,1.0,1.0,12.0,6.0,7.0,7.0,1.0,4.0,4.0,2.0,1.0,,heqbzlzk
81n0mejc,Public Services,3,0.0,8.0,10.0,9.0,9.0,11.0,11.0,10.0,9.0,1998.0,0.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,5.0,6.0,6.0,4.0,7.0,3.0,3.0,Me gustaría recibir los resultados del estudio.,heqbzlzk
pa1gh8mp,Public Services,3,0.0,5.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,2000.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,12.0,9.0,6.0,5.0,5.0,3.0,5.0,4.0,3.0,,heqbzlzk
hs5ulp84,Pollution,2,0.0,7.0,8.0,6.0,11.0,2.0,9.0,11.0,11.0,1993.0,1.0,3.0,1.0,3.0,0.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,9.0,5.0,7.0,7.0,2.0,7.0,2.0,2.0,,heqbzlzk
0ohzhbcm,Social Norm,5,1.0,5.0,3.0,6.0,10.0,11.0,10.0,10.0,10.0,2000.0,0.0,3.0,0.0,2.0,0.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,3.0,7.0,1.0,6.0,6.0,5.0,"Me ha parecido muy ameno, gracias.",heqbzlzk
mavrneio,Social Norm,5,1.0,4.0,3.0,2.0,9.0,4.0,4.0,6.0,1.0,1986.0,0.0,3.0,4.0,1.0,0.0,5.0,2.0,3.0,5.0,3.0,3.0,0.0,5.0,6.0,6.0,7.0,4.0,7.0,2.0,2.0,alberto antonioni,heqbzlzk
617sw78i,Public Services,3,1.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,1999.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,6.0,5.0,3.0,4.0,0.0,3.0,4.0,4.0,5.0,5.0,6.0,2.0,1.0,La sección 3 no se entiende muy bien,heqbzlzk
zs8f7x1z,Baseline,1,1.0,8.0,9.0,7.0,11.0,1.0,1.0,1.0,1.0,2000.0,0.0,3.0,0.0,4.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,9.0,2.0,6.0,5.0,2.0,7.0,4.0,6.0,,heqbzlzk
s5sm5g67,Social Norm,5,0.0,5.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,1981.0,1.0,3.0,5.0,1.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,13.0,9.0,6.0,7.0,6.0,3.0,6.0,4.0,9.0,"He encontrado problemas en la validez de algunas de las primeras preguntas (lamentablemente, no recuerdo ahora mismo cuáles, pero lo he pensado mientras las rellenaba).",heqbzlzk
wjemszde,Public Services,3,0.0,8.0,9.0,11.0,8.0,6.0,6.0,8.0,6.0,2003.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,6.0,4.0,2.0,2.0,13.0,2.0,2.0,3.0,6.0,6.0,5.0,3.0,6.0,,heqbzlzk
a0srau90,Pollution,2,1.0,6.0,2.0,6.0,11.0,10.0,10.0,10.0,10.0,1969.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,5.0,4.0,2.0,2.0,0.0,7.0,5.0,2.0,4.0,5.0,6.0,4.0,3.0,,heqbzlzk
6hrflglq,Social Norm,5,1.0,3.0,7.0,7.0,10.0,6.0,5.0,4.0,4.0,2000.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,6.0,2.0,7.0,7.0,1.0,7.0,4.0,4.0,,heqbzlzk
zr4f7np0,Road Pricing,4,1.0,6.0,4.0,4.0,10.0,3.0,3.0,3.0,3.0,2002.0,0.0,1.0,0.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,13.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,6.0,,heqbzlzk
ka4kcuj6,Public Services,3,1.0,10.0,10.0,8.0,10.0,7.0,7.0,9.0,8.0,2002.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,4.0,2.0,3.0,2.0,13.0,4.0,5.0,7.0,5.0,6.0,9.0,5.0,6.0,,heqbzlzk
t6jrxb8h,Baseline,1,1.0,7.0,3.0,3.0,10.0,9.0,9.0,9.0,9.0,1997.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,,heqbzlzk
irpift4n,Public Services,3,0.0,7.0,9.0,7.0,8.0,8.0,4.0,3.0,3.0,2000.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,6.0,6.0,3.0,4.0,0.0,9.0,5.0,5.0,5.0,2.0,6.0,5.0,3.0,"No terminé de entender bien las preguntas de la sección 3 de este estilo: si el 20% viajara en en coche y pensara que el 20% lo haría de otro modo, ¿en qué porcentaje elegiría la opción A?",heqbzlzk
qfq3450r,Baseline,1,0.0,9.0,10.0,7.0,8.0,8.0,9.0,7.0,3.0,2000.0,0.0,3.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,7.0,7.0,3.0,7.0,2.0,1.0,,heqbzlzk
47vka7wf,Public Services,3,0.0,8.0,9.0,7.0,11.0,5.0,8.0,6.0,10.0,2001.0,1.0,2.0,0.0,1.0,0.0,3.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,7.0,5.0,5.0,8.0,7.0,3.0,5.0,,heqbzlzk
6oq7522q,Public Services,3,1.0,3.0,4.0,3.0,3.0,8.0,7.0,7.0,10.0,2001.0,0.0,2.0,0.0,2.0,0.0,7.0,5.0,7.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,7.0,4.0,6.0,7.0,,heqbzlzk
1iout7iu,Social Norm,5,1.0,3.0,2.0,3.0,10.0,5.0,3.0,3.0,2.0,2002.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,9.0,6.0,4.0,6.0,5.0,3.0,7.0,3.0,1.0,,heqbzlzk
wvnuyr7a,Public Services,3,0.0,7.0,11.0,11.0,11.0,6.0,6.0,6.0,6.0,1968.0,0.0,2.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,,heqbzlzk
mpotx31k,Social Norm,5,0.0,8.0,6.0,8.0,11.0,6.0,6.0,6.0,6.0,2001.0,0.0,2.0,0.0,3.0,0.0,9.0,3.0,4.0,3.0,2.0,3.0,12.0,1.0,3.0,3.0,2.0,3.0,8.0,9.0,9.0,,heqbzlzk
zmc7y902,Road Pricing,4,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,2000.0,0.0,3.0,2.0,3.0,0.0,5.0,1.0,5.0,6.0,5.0,5.0,3.0,6.0,6.0,7.0,9.0,3.0,6.0,3.0,4.0,,heqbzlzk
88kvwn4t,Baseline,1,0.0,7.0,10.0,9.0,8.0,4.0,3.0,3.0,3.0,1999.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,2.0,2.0,13.0,7.0,6.0,4.0,4.0,6.0,9.0,6.0,9.0,reformulación de las preguntas la 3 sección,heqbzlzk
bzir2hoz,Social Norm,5,0.0,7.0,9.0,6.0,10.0,4.0,6.0,8.0,8.0,2003.0,0.0,2.0,0.0,2.0,0.0,6.0,5.0,6.0,5.0,4.0,4.0,13.0,9.0,4.0,6.0,6.0,7.0,5.0,3.0,1.0,,heqbzlzk
hmmuist1,Pollution,2,1.0,5.0,3.0,5.0,11.0,11.0,8.0,9.0,11.0,2003.0,1.0,2.0,0.0,3.0,0.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,6.0,2.0,5.0,7.0,3.0,5.0,1.0,,heqbzlzk
j3ffrmtb,Public Services,3,1.0,3.0,6.0,8.0,11.0,3.0,3.0,3.0,3.0,2000.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,7.0,4.0,2.0,,heqbzlzk
9u8qjucd,Public Services,3,0.0,7.0,9.0,8.0,11.0,10.0,1.0,9.0,2.0,2001.0,0.0,2.0,5.0,1.0,0.0,6.0,7.0,7.0,4.0,2.0,3.0,1.0,2.0,6.0,4.0,3.0,2.0,5.0,7.0,7.0,,heqbzlzk
ke555nhm,Road Pricing,4,0.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,1.0,2001.0,0.0,1.0,0.0,2.0,0.0,6.0,4.0,6.0,1.0,3.0,4.0,13.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,,heqbzlzk
yzvzh626,Baseline,1,0.0,8.0,9.0,7.0,3.0,6.0,7.0,8.0,6.0,1971.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,6.0,6.0,7.0,3.0,7.0,6.0,3.0,Sería útil recordar cuál es la opción A en las últimas preguntas,heqbzlzk
ilct1p4s,Pollution,2,0.0,5.0,11.0,8.0,10.0,11.0,11.0,11.0,11.0,2002.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,13.0,3.0,5.0,2.0,6.0,2.0,7.0,6.0,3.0,,heqbzlzk
g0tx0y9d,Pollution,2,0.0,9.0,10.0,10.0,7.0,9.0,10.0,9.0,9.0,2000.0,1.0,2.0,0.0,3.0,0.0,9.0,6.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,5.0,5.0,3.0,7.0,"Creo que hay gente que tiene la necesidad de coger el coche y ya existen impuestos sobre la gasolina y el diésel por tanto, añadir más impuestos en este sentido haría que mucha gente con pocos ingresos y que tiene la necesidad de coger el coche se “ahogase” económicamente.",heqbzlzk
1d2tpjt4,Pollution,2,0.0,6.0,9.0,7.0,10.0,9.0,9.0,7.0,7.0,1991.0,0.0,3.0,2.0,3.0,0.0,5.0,5.0,6.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,7.0,7.0,5.0,2.0,4.0,,heqbzlzk
emins2el,Social Norm,5,1.0,5.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,1997.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0,,heqbzlzk
99ekoser,Baseline,1,1.0,8.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,1998.0,0.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,heqbzlzk
8nr05dcp,Road Pricing,4,1.0,4.0,2.0,3.0,9.0,6.0,9.0,9.0,3.0,1971.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,9.0,1.0,1.0,5.0,7.0,6.0,1.0,1.0,No dispongo de cta. paypal,heqbzlzk
f1wh7sy7,Social Norm,5,1.0,8.0,4.0,7.0,10.0,2.0,2.0,2.0,2.0,1993.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0,13.0,5.0,3.0,1.0,5.0,4.0,7.0,3.0,3.0,"Valoraría añadir otras opciones en las votaciones, si les interesa conocer este punto, como voto en blanco y nulo.",heqbzlzk
